personnel_id,week,attendance_score,activity_level,performance_score,social_withdrawal,behavioral_change
P1799,12,88.7,90.4,76.2,4.9,2.4
P1800,1,100.0,96.0,75.7,2.4,2.8
P1800,2,94.0,87.2,70.5,3.6,4.4
P1800,3,100.0,100.0,70.4,3.3,3.8
P1800,4,95.3,87.8,77.5,4.5,3.4
P1800,5,100.0,100.0,80.9,5.3,2.8
P1800,6,97.8,89.4,53.5,1.0,2.3
P1800,7,90.7,100.0,66.4,4.8,2.6
P1800,8,85.5,100.0,77.6,1.3,3.2
P1800,9,98.1,100.0,83.7,3.3,1.0
P1800,10,97.2,91.6,100.0,3.9,2.0
P1800,11,94.7,87.9,88.5,2.6,1.6
P1800,12,90.9,98.5,91.8,1.7,1.9
P1801,1,98.5,83.1,72.2,2.9,2.3
P1801,2,93.9,79.4,68.9,3.3,2.1
P1801,3,98.6,73.7,92.2,4.0,2.2
P1801,4,88.7,85.5,75.3,4.9,3.6
P1801,5,86.9,67.5,91.5,2.7,4.5
P1801,6,94.9,77.0,81.7,2.8,3.5
P1801,7,83.3,83.8,69.0,4.9,2.8
P1801,8,95.7,69.0,73.0,5.4,4.2
P1801,9,86.4,78.4,89.9,2.2,3.9
P1801,10,98.5,79.0,95.9,2.2,3.5
P1801,11,99.0,71.9,71.4,1.5,4.1
P1801,12,82.4,73.6,81.6,5.2,2.2
P1802,1,83.2,100.0,85.9,3.3,1.0
P1802,2,93.7,76.5,90.0,1.6,3.9
P1802,3,85.3,93.9,79.4,3.6,3.4
P1802,4,96.5,100.0,85.6,2.3,1.6
P1802,5,85.4,97.8,73.7,3.8,2.2
P1802,6,90.7,99.3,60.4,2.8,1.3
P1802,7,96.7,93.2,93.7,3.3,1.5
P1802,8,91.7,91.6,78.7,4.9,2.6
P1802,9,90.2,100.0,69.4,3.8,1.7
P1802,10,82.7,100.0,81.0,4.6,1.2
P1802,11,82.5,81.3,85.5,5.3,4.4
P1802,12,95.2,100.0,82.3,3.9,1.9
P1803,1,87.8,69.4,76.4,3.4,4.4
P1803,2,93.2,73.9,65.2,4.4,2.1
P1803,3,81.7,70.3,74.1,3.2,3.4
P1803,4,96.7,68.1,80.4,2.4,2.6
P1803,5,89.7,73.4,85.8,4.8,1.8
P1803,6,95.5,67.3,88.4,3.3,3.4
P1803,7,93.3,78.8,77.9,4.0,2.9
P1803,8,90.4,79.2,76.3,1.0,4.7
P1803,9,100.0,74.9,89.0,3.3,4.5
P1803,10,77.9,76.7,85.7,1.0,3.5
P1803,11,88.6,87.2,100.0,2.7,2.7
P1803,12,89.6,78.9,78.9,2.9,5.3
P1804,1,92.8,79.7,75.3,5.6,5.2
P1804,2,84.2,67.0,86.4,3.1,2.4
P1804,3,89.0,94.2,67.1,4.9,2.1
P1804,4,95.3,80.3,73.5,3.0,3.6
P1804,5,81.9,74.3,67.5,2.2,4.2
P1804,6,81.7,93.9,90.9,5.4,2.7
P1804,7,93.5,81.5,74.8,3.7,2.4
P1804,8,91.2,83.7,87.1,2.6,4.9
P1804,9,86.0,70.7,86.9,4.3,4.6
P1804,10,82.9,91.6,82.3,4.2,2.4
P1804,11,89.4,85.5,86.0,2.3,1.8
P1804,12,86.7,73.9,83.4,4.4,3.9
P1805,1,96.4,85.4,78.3,1.0,4.2
P1805,2,87.3,88.3,89.3,5.1,2.9
P1805,3,98.8,98.1,94.3,4.3,4.2
P1805,4,83.3,84.9,100.0,3.8,2.1
P1805,5,89.1,84.4,87.9,3.9,3.5
P1805,6,92.8,93.2,80.5,5.5,1.2
P1805,7,82.9,100.0,74.1,1.0,3.3
P1805,8,100.0,79.4,92.6,1.7,2.8
P1805,9,88.2,88.3,60.4,2.3,3.1
P1805,10,93.8,93.3,77.7,3.9,2.8
P1805,11,93.3,91.2,87.8,5.4,1.0
P1805,12,92.0,79.2,82.6,4.0,1.1
P1806,1,79.9,100.0,80.7,5.3,1.1
P1806,2,87.3,100.0,77.8,3.3,1.0
P1806,3,86.4,98.8,82.6,3.7,1.0
P1806,4,91.1,100.0,96.4,4.2,4.1
P1806,5,86.1,100.0,79.9,3.8,1.1
P1806,6,88.5,91.7,91.8,4.1,3.9
P1806,7,87.7,87.0,55.7,4.9,2.8
P1806,8,84.6,91.0,92.0,3.7,2.4
P1806,9,87.6,100.0,53.5,1.4,1.5
P1806,10,81.3,94.5,87.5,4.1,1.4
P1806,11,87.7,81.9,88.0,3.5,2.2
P1806,12,86.5,100.0,77.4,5.0,1.0
P1807,1,98.2,95.0,70.9,4.4,3.8
P1807,2,83.8,87.6,73.7,1.0,3.0
P1807,3,90.3,75.1,72.9,3.0,3.5
P1807,4,92.0,95.3,87.5,3.3,3.0
P1807,5,90.5,91.9,87.7,2.8,2.6
P1807,6,95.6,74.2,86.1,4.2,3.3
P1807,7,100.0,91.4,85.3,2.9,1.0
P1807,8,84.4,90.4,77.1,1.5,2.5
P1807,9,95.4,86.0,83.9,2.0,4.3
P1807,10,88.1,89.2,68.3,2.7,1.2
P1807,11,91.7,88.1,100.0,2.9,2.1
P1807,12,82.5,84.9,86.0,1.8,3.1
P1808,1,99.1,68.9,81.2,5.8,4.5
P1808,2,87.8,76.7,72.5,3.8,3.4
P1808,3,100.0,78.3,66.5,5.4,1.7
P1808,4,92.1,72.2,77.8,3.4,4.5
P1808,5,70.8,75.2,57.7,3.7,3.1
P1808,6,89.3,59.6,76.7,4.9,5.7
P1808,7,89.3,76.9,82.0,2.6,2.8
P1808,8,87.9,72.6,70.3,4.9,3.8
P1808,9,95.7,76.0,73.9,5.2,5.3
P1808,10,91.4,68.1,92.5,3.9,4.4
P1808,11,94.4,69.7,79.2,5.9,4.1
P1808,12,84.1,78.0,84.3,4.5,2.5
P1809,1,80.2,67.7,75.4,1.0,4.3
P1809,2,85.3,82.7,74.3,3.6,4.5
P1809,3,83.1,72.2,75.7,1.2,4.4
P1809,4,85.3,54.9,88.5,4.2,4.7
P1809,5,100.0,88.8,77.8,2.2,2.5
P1809,6,91.0,63.4,76.5,2.0,5.6
P1809,7,84.0,64.1,83.4,4.8,5.8
P1809,8,82.7,72.2,88.8,2.7,2.6
P1809,9,98.0,75.5,84.3,1.8,2.1
P1809,10,99.3,70.5,67.3,2.2,4.8
P1809,11,93.7,82.6,87.0,3.5,3.5
P1809,12,84.2,56.3,77.6,2.3,3.0
P1810,1,94.3,89.6,91.7,4.3,2.4
P1810,2,86.7,92.1,69.4,3.2,2.9
P1810,3,83.7,92.1,89.0,4.1,2.6
P1810,4,93.3,100.0,73.0,5.3,2.5
P1810,5,76.2,92.6,70.5,2.4,2.5
P1810,6,95.4,82.3,84.3,4.8,3.6
P1810,7,95.1,91.2,75.0,3.9,1.6
P1810,8,91.8,98.4,100.0,5.3,1.0
P1810,9,87.6,94.2,88.5,3.9,1.4
P1810,10,93.9,100.0,100.0,4.9,2.3
P1810,11,87.6,88.5,79.3,1.6,1.6
P1810,12,85.3,84.7,71.7,3.4,3.8
P1811,1,94.6,68.2,70.6,3.5,5.4
P1811,2,87.1,71.2,67.8,5.2,2.8
P1811,3,81.2,77.0,100.0,5.0,4.9
P1811,4,91.5,73.5,66.1,3.8,3.6
P1811,5,100.0,74.9,68.7,4.2,4.1
P1811,6,95.2,67.5,63.6,2.8,4.7
P1811,7,79.7,83.4,91.7,4.9,3.0
P1811,8,81.1,77.3,67.9,2.3,5.0
P1811,9,92.1,94.3,83.3,4.8,1.0
P1811,10,78.2,77.7,85.3,1.0,4.0
P1811,11,94.1,82.7,78.2,2.1,2.2
P1811,12,86.1,84.2,79.0,3.0,3.4
P1812,1,85.3,75.9,94.4,2.9,3.6
P1812,2,86.1,79.5,71.9,3.8,5.3
P1812,3,81.2,94.2,86.1,1.2,1.6
P1812,4,91.8,100.0,83.3,3.4,2.0
P1812,5,100.0,96.6,73.2,4.3,1.9
P1812,6,97.5,87.8,76.3,4.7,3.3
P1812,7,97.5,99.1,95.5,6.1,2.0
P1812,8,91.1,94.0,81.8,5.7,1.0
P1812,9,87.9,88.9,83.0,3.7,2.1
P1812,10,90.7,95.7,77.4,2.5,2.5
P1812,11,94.8,80.4,77.7,1.6,3.5
P1812,12,98.3,92.4,78.4,4.0,2.7
P1813,1,87.2,99.2,80.2,5.8,1.0
P1813,2,81.7,100.0,75.7,4.8,1.3
P1813,3,95.9,89.7,87.1,5.0,4.1
P1813,4,84.6,84.6,85.1,3.8,1.7
P1813,5,92.8,89.5,83.9,4.7,2.9
P1813,6,94.6,98.2,81.0,5.3,1.3
P1813,7,90.3,100.0,76.3,1.8,1.0
P1813,8,87.3,94.5,83.3,5.1,1.7
P1813,9,100.0,91.0,66.2,1.4,2.2
P1813,10,86.0,89.6,75.1,3.8,2.3
P1813,11,90.9,93.5,90.9,6.0,4.2
P1813,12,90.0,100.0,78.1,6.5,1.0
P1814,1,89.9,68.9,83.6,6.9,1.5
P1814,2,77.2,69.2,80.7,1.0,4.7
P1814,3,80.4,81.1,75.5,3.4,1.7
P1814,4,85.3,89.3,94.6,2.0,4.2
P1814,5,80.2,78.6,81.0,1.1,3.6
P1814,6,86.9,82.5,96.3,3.8,2.8
P1814,7,80.8,68.3,91.9,4.2,3.5
P1814,8,96.6,63.7,91.5,2.6,5.1
P1814,9,87.2,82.7,73.0,3.5,4.5
P1814,10,86.1,68.5,63.5,2.9,4.9
P1814,11,100.0,70.0,78.9,3.5,2.6
P1814,12,99.7,65.6,71.7,3.3,4.3
P1815,1,88.2,88.3,70.9,2.8,1.9
P1815,2,87.0,82.8,92.3,5.0,1.8
P1815,3,89.5,83.1,63.6,3.3,4.4
P1815,4,87.2,78.7,81.6,6.0,3.1
P1815,5,91.8,92.3,63.4,4.1,2.2
P1815,6,79.8,85.4,85.3,2.6,4.9
P1815,7,94.6,90.8,100.0,3.1,2.4
P1815,8,93.3,71.6,79.0,1.3,2.1
P1815,9,86.8,60.2,87.2,4.7,3.6
P1815,10,83.8,86.4,88.4,3.2,3.4
P1815,11,83.6,81.3,78.9,3.6,4.2
P1815,12,91.6,88.4,76.8,6.8,2.0
P1816,1,98.9,99.1,79.0,1.4,1.0
P1816,2,91.0,97.6,77.9,1.9,1.8
P1816,3,93.0,92.0,89.0,4.7,1.0
P1816,4,89.5,86.9,72.4,5.1,2.0
P1816,5,81.0,87.2,78.6,3.9,2.3
P1816,6,100.0,80.7,68.3,3.0,2.9
P1816,7,93.0,87.7,93.2,3.8,2.8
P1816,8,100.0,96.6,70.7,4.1,1.5
P1816,9,82.4,96.8,75.8,3.9,2.6
P1816,10,89.1,79.7,76.6,2.7,4.3
P1816,11,85.3,91.8,77.9,1.0,3.0
P1816,12,85.2,97.5,82.1,3.7,2.5
P1817,1,94.9,77.5,76.8,6.1,4.1
P1817,2,88.4,70.0,70.6,3.0,2.7
P1817,3,91.8,76.2,67.9,2.5,3.0
P1817,4,89.6,64.8,72.6,1.0,5.7
P1817,5,89.9,73.9,77.1,1.6,5.7
P1817,6,87.9,73.9,93.6,6.6,4.3
P1817,7,88.6,62.0,78.6,8.5,3.1
P1817,8,97.1,87.7,63.9,1.8,1.9
P1817,9,85.2,72.7,83.7,2.2,2.3
P1817,10,88.5,71.2,99.9,4.6,4.5
P1817,11,87.8,85.6,85.8,5.7,1.3
P1817,12,90.0,76.9,72.9,2.7,4.3
P1818,1,93.4,99.9,83.8,3.6,2.3
P1818,2,86.1,79.8,63.5,4.5,4.6
P1818,3,93.7,90.4,94.9,4.6,1.2
P1818,4,81.5,94.4,70.7,4.7,2.1
P1818,5,88.2,94.9,87.9,2.7,3.1
P1818,6,83.3,100.0,88.1,4.3,1.0
P1818,7,90.7,100.0,95.0,3.4,3.5
P1818,8,100.0,100.0,82.4,1.9,2.4
P1818,9,91.9,100.0,77.4,3.1,1.0
P1818,10,96.7,89.7,75.7,4.4,4.8
P1818,11,87.6,90.5,78.4,3.0,1.8
P1818,12,93.1,100.0,84.2,1.8,2.6
P1819,1,97.7,74.4,81.2,3.2,5.5
P1819,2,89.6,83.3,74.9,3.3,3.3
P1819,3,93.8,75.6,99.6,5.1,3.4
P1819,4,90.8,85.3,63.9,3.7,1.8
P1819,5,96.1,72.9,74.1,2.3,2.8
P1819,6,91.0,73.5,69.2,3.5,2.4
P1819,7,82.3,67.7,72.0,4.2,3.8
P1819,8,84.6,73.8,75.8,3.4,4.4
P1819,9,96.6,75.5,76.8,1.5,4.4
P1819,10,88.8,75.1,77.1,3.1,3.3
P1819,11,88.2,75.1,83.2,4.1,1.4
P1819,12,78.2,97.4,72.7,1.4,3.6
P1820,1,89.7,81.6,74.7,2.2,3.4
P1820,2,93.5,90.8,73.6,6.0,2.2
P1820,3,88.7,80.2,87.2,2.4,3.2
P1820,4,84.8,80.3,83.5,4.5,2.1
P1820,5,89.3,85.4,62.1,1.0,2.5
P1820,6,85.8,83.7,62.3,5.2,5.0
P1820,7,93.9,83.9,72.5,2.9,2.1
P1820,8,84.4,95.3,86.7,3.9,4.5
P1820,9,98.2,94.6,81.6,3.3,1.3
P1820,10,96.1,83.8,72.6,5.9,2.1
P1820,11,98.0,84.7,81.2,3.7,2.5
P1820,12,93.9,84.0,82.9,4.5,1.7
P1821,1,100.0,85.3,79.4,2.6,1.4
P1821,2,91.1,72.2,90.9,1.4,3.6
P1821,3,94.5,66.9,84.9,4.4,3.6
P1821,4,86.5,90.5,89.9,6.3,2.2
P1821,5,97.7,79.5,65.0,1.9,2.4
P1821,6,93.7,83.7,89.7,3.2,1.8
P1821,7,75.4,92.7,84.6,4.9,3.1
P1821,8,83.4,84.1,80.8,5.0,4.1
P1821,9,90.2,78.3,74.1,2.4,3.7
P1821,10,87.1,82.3,65.5,3.2,2.6
P1821,11,84.5,94.5,97.1,5.9,1.0
P1821,12,81.8,80.7,81.5,3.3,1.8
P1822,1,95.9,82.5,93.4,2.8,3.4
P1822,2,83.9,70.5,99.6,2.4,3.1
P1822,3,93.1,81.6,81.7,4.7,2.5
P1822,4,91.3,76.7,100.0,5.0,3.8
P1822,5,99.5,90.2,78.0,3.0,3.2
P1822,6,94.5,83.0,77.9,5.3,2.5
P1822,7,97.0,71.3,100.0,2.3,3.7
P1822,8,87.2,76.9,79.7,1.0,3.6
P1822,9,92.1,84.7,89.5,4.0,2.3
P1822,10,87.9,89.4,75.9,4.8,3.2
P1822,11,84.3,74.0,74.8,3.2,3.4
P1822,12,89.5,71.8,86.6,5.8,3.1
P1823,1,91.9,81.9,66.5,4.5,3.2
P1823,2,95.2,90.1,81.0,4.9,2.2
P1823,3,86.6,93.3,77.3,2.9,1.7
P1823,4,85.9,87.5,75.4,3.3,3.3
P1823,5,74.4,82.6,83.0,4.1,3.1
P1823,6,84.3,86.7,86.6,4.0,1.7
P1823,7,89.0,82.4,86.2,2.4,4.2
P1823,8,91.9,99.2,55.3,1.0,1.2
P1823,9,92.1,79.3,58.5,5.3,1.9
P1823,10,85.8,71.9,81.7,1.5,4.1
P1823,11,82.4,78.9,79.7,1.6,3.5
P1823,12,100.0,89.5,93.0,2.0,4.1
P1824,1,81.3,100.0,80.4,3.2,2.8
P1824,2,90.3,96.6,70.7,3.1,1.9
P1824,3,100.0,86.7,77.0,3.5,1.3
P1824,4,92.5,82.1,90.6,3.4,3.1
P1824,5,95.0,82.5,59.7,1.4,3.3
P1824,6,83.2,88.1,81.2,4.4,1.0
P1824,7,98.9,97.1,85.8,2.6,1.5
P1824,8,98.8,95.2,80.0,5.4,1.7
P1824,9,90.7,92.8,94.8,1.8,3.2
P1824,10,89.6,92.7,65.8,4.9,1.8
P1824,11,95.1,80.0,89.3,2.8,2.9
P1824,12,86.2,84.8,81.7,1.9,2.4
P1825,1,89.8,93.3,71.8,4.8,2.3
P1825,2,83.6,92.1,78.8,3.7,2.2
P1825,3,81.0,93.7,74.1,1.8,1.4
P1825,4,74.5,98.8,83.6,5.6,1.1
P1825,5,100.0,95.1,80.2,3.7,1.8
P1825,6,91.9,100.0,73.3,6.8,1.3
P1825,7,98.7,95.3,81.2,3.9,1.7
P1825,8,99.4,100.0,89.1,3.9,1.0
P1825,9,94.0,100.0,93.9,2.8,1.8
P1825,10,85.9,86.5,77.9,5.8,2.7
P1825,11,89.9,100.0,79.4,4.0,1.0
P1825,12,92.4,100.0,88.1,4.1,1.4
P1826,1,100.0,93.5,78.9,1.9,1.4
P1826,2,91.8,94.6,68.8,4.0,2.1
P1826,3,92.1,84.3,78.2,1.0,3.2
P1826,4,89.0,100.0,61.7,5.5,1.0
P1826,5,94.0,100.0,83.8,1.5,2.2
P1826,6,100.0,100.0,83.2,3.5,1.0
P1826,7,87.7,100.0,83.7,5.2,1.0
P1826,8,95.2,87.7,75.8,3.5,4.9
P1826,9,100.0,82.6,93.0,3.0,4.0
P1826,10,82.2,100.0,83.2,3.2,2.1
P1826,11,93.1,89.5,79.8,2.4,1.7
P1826,12,92.4,95.6,85.8,6.8,1.4
P1827,1,100.0,65.4,79.6,1.7,4.1
P1827,2,93.1,71.3,76.1,1.6,4.0
P1827,3,91.8,67.9,82.9,6.0,3.7
P1827,4,96.5,74.4,84.3,1.0,4.8
P1827,5,83.4,65.2,80.5,5.2,4.8
P1827,6,83.2,57.5,70.3,2.7,3.2
P1827,7,91.5,68.7,80.8,1.7,4.6
P1827,8,85.6,60.5,72.4,5.9,5.3
P1827,9,92.9,71.6,84.0,1.0,5.5
P1827,10,89.7,70.4,60.3,2.5,5.3
P1827,11,79.9,66.8,82.1,2.2,4.4
P1827,12,92.2,63.3,70.6,2.7,4.8
P1828,1,88.0,97.8,88.8,3.0,1.4
P1828,2,97.9,89.9,66.5,2.7,2.3
P1828,3,85.3,100.0,95.6,3.3,1.6
P1828,4,88.1,86.6,100.0,3.6,4.4
P1828,5,89.3,100.0,90.1,2.8,1.0
P1828,6,86.5,98.0,66.2,2.5,3.6
P1828,7,90.8,100.0,84.7,4.5,1.0
P1828,8,88.6,95.6,56.9,3.9,2.5
P1828,9,89.8,87.6,89.7,2.6,3.0
P1828,10,98.2,100.0,84.2,4.0,3.4
P1828,11,90.7,96.5,81.6,3.1,1.1
P1828,12,100.0,94.8,83.4,5.4,2.9
P1829,1,97.0,93.7,86.0,3.8,2.6
P1829,2,90.5,97.4,78.3,2.5,2.8
P1829,3,96.4,85.6,95.1,2.7,3.7
P1829,4,90.5,100.0,77.0,5.1,1.6
P1829,5,97.0,87.2,61.7,3.4,2.2
P1829,6,94.5,100.0,60.1,4.6,2.2
P1829,7,92.0,92.0,71.1,4.1,1.9
P1829,8,99.0,86.4,57.4,4.7,3.9
P1829,9,83.7,91.1,75.2,4.9,2.9
P1829,10,94.4,93.7,64.6,4.6,2.2
P1829,11,90.2,98.0,85.7,4.8,1.0
P1829,12,86.5,97.0,82.0,3.7,2.2
P1830,1,86.6,94.3,68.9,6.1,2.3
P1830,2,95.3,100.0,79.7,1.7,1.0
P1830,3,93.2,90.5,75.2,3.4,2.6
P1830,4,86.2,100.0,89.7,1.0,1.1
P1830,5,88.5,93.2,92.1,3.4,3.7
P1830,6,84.9,82.4,80.1,4.1,3.5
P1830,7,93.4,100.0,73.5,1.0,1.0
P1830,8,81.7,85.8,73.6,4.8,3.3
P1830,9,97.0,92.9,68.4,4.6,1.4
P1830,10,95.4,86.8,86.6,3.1,1.0
P1830,11,82.0,100.0,87.2,3.7,2.2
P1830,12,84.5,91.3,81.6,1.8,3.8
P1831,1,93.6,84.3,87.4,2.3,4.0
P1831,2,90.0,79.1,93.9,1.0,2.5
P1831,3,93.9,85.9,84.4,1.0,1.6
P1831,4,87.4,88.7,95.9,2.4,2.4
P1831,5,76.0,91.3,66.5,3.5,3.0
P1831,6,88.0,95.5,69.8,1.3,3.8
P1831,7,95.7,98.5,67.6,2.4,1.0
P1831,8,92.7,85.7,83.8,5.9,1.9
P1831,9,90.5,92.2,76.3,5.2,2.4
P1831,10,89.8,92.3,94.9,4.0,3.3
P1831,11,91.6,87.2,71.3,5.8,3.0
P1831,12,90.6,80.7,73.4,5.1,2.0
P1832,1,90.8,100.0,67.7,5.0,1.4
P1832,2,94.5,96.9,59.5,1.0,1.6
P1832,3,92.9,96.3,70.3,5.3,2.5
P1832,4,90.6,100.0,74.0,2.5,1.0
P1832,5,85.1,93.1,78.9,4.3,2.6
P1832,6,91.0,100.0,92.1,3.0,1.0
P1832,7,94.8,100.0,80.9,4.7,1.6
P1832,8,79.3,100.0,80.3,3.1,1.2
P1832,9,100.0,100.0,69.6,3.0,3.6
P1832,10,93.9,94.6,74.7,2.9,1.1
P1832,11,89.3,100.0,86.5,4.1,1.0
P1832,12,99.9,100.0,63.5,3.5,1.3
P1833,1,91.2,58.0,89.6,2.5,6.1
P1833,2,95.2,75.4,79.3,5.9,3.9
P1833,3,85.4,82.9,73.0,4.4,3.7
P1833,4,97.5,78.1,85.9,1.0,3.2
P1833,5,100.0,78.3,74.2,3.5,4.7
P1833,6,96.8,74.8,70.6,4.9,3.6
P1833,7,96.4,69.7,76.4,3.3,3.5
P1833,8,83.6,64.1,76.9,1.1,5.6
P1833,9,87.1,70.5,92.0,4.2,3.5
P1833,10,94.1,83.4,93.4,1.1,5.3
P1833,11,100.0,75.5,94.0,4.6,3.1
P1833,12,96.0,62.0,89.8,7.3,2.1
P1834,1,88.4,91.1,68.5,2.0,1.0
P1834,2,84.0,86.2,75.0,1.0,4.8
P1834,3,92.9,87.9,62.5,3.9,2.9
P1834,4,93.3,98.4,72.6,1.7,1.0
P1834,5,89.6,93.9,80.8,3.6,2.9
P1834,6,89.6,94.4,87.3,5.1,1.4
P1834,7,87.5,91.7,82.0,4.8,1.0
P1834,8,97.7,89.9,89.6,4.7,2.4
P1834,9,100.0,100.0,75.1,3.0,2.0
P1834,10,92.5,90.7,92.3,1.7,4.1
P1834,11,91.5,84.9,61.2,1.5,2.3
P1834,12,89.0,96.6,76.0,2.1,3.3
P1835,1,96.5,68.1,90.1,5.6,3.6
P1835,2,96.6,74.9,70.0,6.3,2.2
P1835,3,80.6,68.3,76.9,2.4,3.9
P1835,4,78.1,69.8,90.1,1.0,3.7
P1835,5,84.0,80.4,90.3,4.2,4.5
P1835,6,91.5,76.7,80.7,2.6,3.9
P1835,7,92.3,68.5,82.1,4.9,3.9
P1835,8,88.4,66.6,85.4,6.1,5.5
P1835,9,91.7,71.9,88.4,3.2,3.8
P1835,10,91.8,71.1,87.4,3.9,2.3
P1835,11,84.2,63.4,76.2,5.6,5.3
P1835,12,93.7,63.7,83.3,1.0,3.7
P1836,1,84.0,100.0,89.4,4.1,1.1
P1836,2,91.3,92.0,94.2,3.3,2.5
P1836,3,94.6,95.4,74.5,3.7,2.1
P1836,4,91.4,88.2,97.0,4.1,1.8
P1836,5,90.3,99.0,89.9,2.2,2.6
P1836,6,92.3,100.0,74.5,5.0,1.9
P1836,7,87.3,84.0,76.9,6.7,3.4
P1836,8,90.6,100.0,81.3,5.6,1.0
P1836,9,93.5,87.6,71.2,5.8,2.4
P1836,10,85.4,94.6,84.1,1.8,3.0
P1836,11,94.2,100.0,71.6,4.0,2.5
P1836,12,87.8,100.0,84.7,4.3,2.4
P1837,1,79.9,87.1,78.4,5.0,1.9
P1837,2,95.6,80.6,91.8,4.3,3.5
P1837,3,86.6,84.4,82.4,1.3,1.3
P1837,4,89.3,70.2,89.0,1.9,3.3
P1837,5,87.6,91.4,73.4,2.3,2.5
P1837,6,89.7,90.6,65.8,1.0,3.4
P1837,7,82.4,82.4,88.0,2.4,3.2
P1837,8,87.2,95.2,86.9,2.6,2.5
P1837,9,96.0,98.8,77.3,4.5,1.5
P1837,10,99.3,83.6,95.2,3.7,1.1
P1837,11,91.0,73.4,94.2,2.6,3.0
P1837,12,100.0,83.6,72.1,3.4,3.6
P1838,1,81.8,74.2,73.5,3.5,3.2
P1838,2,95.1,71.0,65.3,4.3,3.7
P1838,3,83.5,78.0,84.4,2.2,3.6
P1838,4,97.6,82.1,69.4,4.3,3.2
P1838,5,96.9,73.7,70.8,5.2,2.9
P1838,6,85.8,68.4,81.9,3.0,4.8
P1838,7,94.1,83.8,84.8,3.9,3.1
P1838,8,100.0,79.2,77.7,1.9,2.1
P1838,9,97.7,76.8,64.1,2.6,4.4
P1838,10,94.7,70.1,79.9,2.1,5.5
P1838,11,96.6,87.5,83.1,5.0,2.8
P1838,12,93.5,80.2,70.4,3.2,2.7
P1839,1,96.9,67.7,66.1,1.0,4.9
P1839,2,99.9,64.0,75.7,3.1,5.2
P1839,3,87.9,86.4,83.8,6.1,1.4
P1839,4,99.4,60.0,96.3,5.5,3.8
P1839,5,88.3,79.7,77.7,4.0,3.1
P1839,6,84.5,75.4,78.2,1.7,4.8
P1839,7,94.1,70.3,85.6,2.4,5.6
P1839,8,100.0,80.0,77.9,4.0,3.5
P1839,9,84.3,74.1,75.7,1.0,2.1
P1839,10,91.5,71.4,92.7,3.4,3.0
P1839,11,88.3,62.9,99.8,2.5,4.2
P1839,12,95.9,79.7,72.3,1.5,2.6
P1840,1,94.6,77.5,54.9,4.0,4.2
P1840,2,93.6,94.0,72.3,5.3,3.1
P1840,3,96.7,90.0,86.2,3.7,1.9
P1840,4,82.2,96.3,90.9,5.0,1.0
P1840,5,89.3,76.5,87.7,4.9,5.0
P1840,6,91.0,78.6,83.1,3.5,3.9
P1840,7,80.4,90.9,78.6,3.3,1.8
P1840,8,84.1,84.9,71.9,4.5,4.0
P1840,9,87.8,84.1,56.0,4.0,3.1
P1840,10,87.8,78.6,64.6,3.3,3.7
P1840,11,93.8,88.2,81.1,2.4,2.6
P1840,12,81.6,100.0,73.3,6.4,1.3
P1841,1,97.7,77.7,84.2,5.9,4.8
P1841,2,74.4,86.2,72.8,1.4,2.7
P1841,3,89.1,87.0,93.3,4.0,3.1
P1841,4,86.8,79.8,52.8,2.4,3.2
P1841,5,90.7,81.7,86.4,4.8,3.2
P1841,6,80.9,69.8,81.0,2.9,2.6
P1841,7,94.4,80.9,74.3,5.5,5.5
P1841,8,95.0,71.9,64.5,5.0,5.4
P1841,9,89.5,84.2,81.0,2.2,3.1
P1841,10,88.9,92.1,77.0,5.9,1.7
P1841,11,82.0,82.4,76.4,5.6,2.2
P1841,12,88.9,84.0,74.1,2.2,4.0
P1842,1,91.3,95.0,67.8,2.6,1.6
P1842,2,86.3,86.8,70.8,3.5,4.3
P1842,3,90.3,96.7,91.9,3.7,2.1
P1842,4,95.0,99.6,84.1,1.1,2.5
P1842,5,96.1,96.1,78.5,2.7,3.5
P1842,6,91.2,100.0,74.2,1.0,1.7
P1842,7,80.8,97.3,77.5,4.5,1.0
P1842,8,93.4,95.4,89.9,2.4,1.1
P1842,9,93.2,92.8,83.6,1.4,1.5
P1842,10,94.6,87.7,96.2,2.6,3.6
P1842,11,88.4,100.0,80.9,3.5,2.3
P1842,12,91.0,77.9,84.0,3.7,2.5
P1843,1,87.2,84.5,78.8,3.2,3.3
P1843,2,91.6,91.6,78.1,2.2,2.8
P1843,3,82.2,98.2,75.1,1.2,1.7
P1843,4,100.0,100.0,73.6,3.9,2.5
P1843,5,83.7,87.3,56.4,4.7,4.5
P1843,6,100.0,96.5,65.2,4.3,2.0
P1843,7,97.4,95.8,69.1,4.1,1.0
P1843,8,91.0,92.4,72.9,1.2,2.5
P1843,9,89.1,100.0,90.3,4.6,1.0
P1843,10,93.9,100.0,71.4,1.5,1.0
P1843,11,81.0,96.4,86.9,3.8,1.2
P1843,12,89.2,88.7,70.8,3.2,2.5
P1844,1,90.0,87.5,77.4,4.6,4.1
P1844,2,85.5,67.2,80.4,5.0,6.4
P1844,3,73.6,57.1,68.7,3.9,4.7
P1844,4,99.0,72.3,71.7,1.0,5.8
P1844,5,88.3,66.7,74.2,4.6,4.5
P1844,6,88.4,73.3,89.6,2.9,4.8
P1844,7,98.3,71.0,85.0,1.0,2.5
