personnel_id,week,sleep_hours,fatigue_score,stress_score,mood_score,emotional_exhaustion
P2559,4,8.1,3.9,6.2,6.3,5.7
P2559,5,7.7,2.4,7.2,6.7,4.8
P2559,6,6.7,3.9,5.1,5.8,4.3
P2559,7,6.8,5.5,4.7,7.0,5.3
P2559,8,6.6,6.4,4.7,7.5,6.0
P2559,9,6.5,3.9,5.5,6.2,2.9
P2559,10,6.0,4.6,8.6,4.3,7.8
P2559,11,7.4,4.0,6.9,5.5,6.3
P2559,12,6.5,4.3,6.2,5.6,6.3
P2560,1,5.0,7.7,5.5,6.0,5.1
P2560,2,8.4,1.9,4.9,5.7,3.6
P2560,3,6.1,4.1,6.4,3.4,5.9
P2560,4,6.3,4.3,3.7,7.2,4.1
P2560,5,5.7,4.4,3.4,4.4,4.3
P2560,6,7.3,5.6,6.2,4.8,5.9
P2560,7,7.1,3.3,5.2,7.0,4.5
P2560,8,7.1,4.6,6.5,5.4,7.2
P2560,9,6.8,5.6,6.0,6.1,7.2
P2560,10,6.7,5.3,1.4,7.8,1.7
P2560,11,8.0,3.9,4.4,3.9,5.4
P2560,12,7.0,2.8,5.6,4.2,4.3
P2561,1,7.2,3.1,5.6,7.6,3.6
P2561,2,6.7,5.0,4.5,6.0,4.7
P2561,3,6.7,1.9,4.4,5.3,3.7
P2561,4,5.3,5.6,3.6,8.3,4.9
P2561,5,6.7,3.8,6.6,4.8,5.7
P2561,6,8.2,2.5,5.1,7.2,3.2
P2561,7,6.4,6.1,4.2,7.5,4.7
P2561,8,7.8,2.5,3.6,6.4,2.3
P2561,9,6.5,2.7,4.6,5.9,2.9
P2561,10,4.9,7.3,3.0,7.7,4.0
P2561,11,7.5,3.7,6.9,2.5,6.4
P2561,12,7.2,6.6,4.5,6.2,4.4
P2562,1,7.7,3.8,5.5,6.2,5.6
P2562,2,8.0,4.5,6.2,5.0,5.5
P2562,3,8.1,3.8,5.2,6.7,5.1
P2562,4,8.5,3.5,3.6,5.8,3.7
P2562,5,6.4,3.0,4.9,6.7,3.8
P2562,6,5.9,3.8,7.1,4.0,5.9
P2562,7,7.2,4.6,4.1,8.4,4.2
P2562,8,6.6,5.4,6.5,6.2,8.5
P2562,9,6.7,3.7,5.5,6.3,5.6
P2562,10,6.2,6.1,4.2,6.5,3.4
P2562,11,6.5,6.4,4.1,6.3,5.0
P2562,12,8.2,2.2,3.8,5.5,3.1
P2563,1,6.2,5.2,4.9,4.4,5.8
P2563,2,6.7,5.4,6.4,6.6,6.8
P2563,3,6.6,4.9,5.8,4.6,4.6
P2563,4,6.4,4.8,6.8,4.3,5.5
P2563,5,8.2,4.2,6.1,5.5,6.4
P2563,6,7.1,5.4,6.4,5.3,4.9
P2563,7,6.6,6.6,5.7,6.4,6.7
P2563,8,7.1,4.4,4.6,5.6,5.6
P2563,9,6.6,5.3,7.2,5.3,6.5
P2563,10,6.1,3.7,5.4,5.9,4.5
P2563,11,6.3,4.1,3.6,6.2,3.5
P2563,12,6.6,6.4,5.3,5.9,3.8
P2564,1,7.1,3.2,3.8,7.0,4.6
P2564,2,6.8,1.5,1.0,6.9,1.0
P2564,3,7.7,2.4,1.0,7.7,1.5
P2564,4,6.9,2.1,5.7,4.9,3.1
P2564,5,6.8,1.7,2.4,7.4,1.4
P2564,6,6.3,3.5,3.6,5.5,3.5
P2564,7,7.0,1.0,1.6,8.8,1.7
P2564,8,6.9,2.3,1.0,6.9,1.0
P2564,9,7.0,2.3,2.4,6.9,1.7
P2564,10,7.2,2.2,2.4,6.6,2.5
P2564,11,5.7,3.9,2.8,6.7,3.8
P2564,12,6.4,3.5,5.5,5.0,4.5
P2565,1,7.1,5.8,5.1,5.9,4.6
P2565,2,5.8,8.0,5.7,7.0,6.0
P2565,3,7.3,4.5,7.5,4.3,7.6
P2565,4,6.7,4.8,6.4,4.7,6.1
P2565,5,7.0,4.8,5.6,5.8,4.1
P2565,6,7.6,5.2,4.8,6.0,6.0
P2565,7,6.1,6.2,4.1,4.8,4.6
P2565,8,8.0,2.5,5.7,4.2,4.3
P2565,9,6.9,5.6,6.6,4.6,7.0
P2565,10,8.3,3.2,6.7,4.9,6.9
P2565,11,7.3,5.9,4.7,5.1,5.1
P2565,12,6.9,4.7,4.3,6.0,5.3
P2566,1,5.4,10.0,8.3,3.6,8.7
P2566,2,6.3,6.9,8.8,3.1,7.8
P2566,3,6.9,5.4,9.0,3.1,7.3
P2566,4,7.8,7.0,6.6,6.0,5.9
P2566,5,8.7,4.7,7.5,6.3,5.8
P2566,6,8.0,5.6,7.7,4.0,7.3
P2566,7,6.9,7.3,8.1,5.0,7.2
P2566,8,6.8,8.3,8.1,3.5,9.1
P2566,9,5.3,9.4,10.0,4.5,8.5
P2566,10,7.1,8.8,7.6,3.2,7.2
P2566,11,6.8,8.9,7.0,4.0,8.6
P2566,12,7.3,4.4,7.5,3.2,6.1
P2567,1,6.5,2.8,2.3,7.0,3.6
P2567,2,7.2,2.7,1.0,8.2,3.0
P2567,3,7.5,1.9,1.4,6.9,1.1
P2567,4,7.0,2.5,6.0,5.6,5.5
P2567,5,5.5,3.9,5.5,7.5,3.7
P2567,6,6.9,3.5,1.0,7.9,2.2
P2567,7,7.9,1.0,2.5,6.6,1.8
P2567,8,6.8,2.6,3.0,7.2,2.3
P2567,9,7.0,3.1,1.0,8.6,2.6
P2567,10,7.7,1.0,1.1,7.4,1.0
P2567,11,7.4,1.0,2.1,8.2,1.4
P2567,12,8.4,1.2,4.9,5.1,3.2
P2568,1,6.9,4.9,1.0,8.6,1.7
P2568,2,7.4,2.1,5.9,5.3,4.2
P2568,3,8.1,1.2,5.2,4.9,4.7
P2568,4,6.5,5.5,4.3,6.1,5.0
P2568,5,7.1,5.2,5.3,5.8,5.3
P2568,6,7.6,3.1,4.1,7.4,4.7
P2568,7,7.0,3.9,4.0,6.3,3.6
P2568,8,5.5,5.6,6.5,5.3,6.8
P2568,9,8.0,1.9,7.5,3.9,6.0
P2568,10,6.9,5.5,4.6,6.7,6.8
P2568,11,7.5,4.4,5.6,6.7,4.7
P2568,12,7.6,4.3,2.3,6.6,4.0
P2569,1,7.6,1.0,1.7,8.3,2.5
P2569,2,5.3,4.7,5.3,5.5,6.0
P2569,3,8.5,2.4,6.0,6.1,5.1
P2569,4,7.5,3.9,3.3,5.6,2.6
P2569,5,7.6,2.0,4.7,5.2,4.3
P2569,6,7.1,3.5,6.0,6.9,5.4
P2569,7,8.0,2.0,5.5,3.8,3.8
P2569,8,6.5,4.9,4.1,7.2,5.5
P2569,9,7.0,5.1,7.0,4.8,5.9
P2569,10,6.5,4.9,4.2,7.9,3.3
P2569,11,5.0,6.0,3.3,6.8,5.5
P2569,12,7.9,2.0,3.1,5.9,2.5
P2570,1,6.6,4.4,3.7,5.4,4.0
P2570,2,6.4,6.2,4.9,7.1,5.3
P2570,3,5.5,6.4,3.6,5.5,4.8
P2570,4,8.5,2.4,3.0,7.3,3.2
P2570,5,5.4,6.4,7.5,4.3,6.1
P2570,6,6.2,5.0,6.0,4.6,6.3
P2570,7,7.0,4.2,5.0,4.7,5.5
P2570,8,6.1,6.6,4.1,6.8,5.7
P2570,9,5.4,6.7,4.2,5.3,4.1
P2570,10,7.1,5.4,6.6,5.4,6.9
P2570,11,7.4,4.0,3.7,7.6,2.4
P2570,12,7.0,3.8,3.6,5.2,3.7
P2571,1,7.5,4.7,3.6,7.2,3.4
P2571,2,6.7,6.6,7.4,2.5,6.4
P2571,3,7.5,5.9,7.0,5.0,4.9
P2571,4,6.7,4.4,3.1,6.0,3.0
P2571,5,7.6,1.5,5.1,5.9,5.3
P2571,6,5.9,6.8,8.5,4.6,7.8
P2571,7,7.8,3.8,7.8,3.7,5.6
P2571,8,6.1,7.5,4.2,6.2,6.0
P2571,9,7.7,3.6,6.1,4.3,4.2
P2571,10,6.4,5.4,8.7,4.3,8.0
P2571,11,8.3,1.0,3.2,7.4,3.7
P2571,12,7.5,3.1,6.6,4.4,6.6
P2572,1,7.0,5.4,8.9,4.1,6.8
P2572,2,7.4,4.7,8.6,5.5,7.5
P2572,3,6.6,4.9,6.1,5.1,6.2
P2572,4,7.3,5.1,6.9,4.6,6.4
P2572,5,7.8,4.3,8.1,4.7,5.3
P2572,6,5.8,7.4,6.0,5.8,6.9
P2572,7,5.4,5.9,6.3,5.6,6.0
P2572,8,6.7,5.5,5.5,6.0,5.7
P2572,9,7.6,7.9,5.8,4.3,5.0
P2572,10,7.4,7.0,3.8,5.2,4.5
P2572,11,7.3,5.0,4.0,8.0,3.6
P2572,12,7.3,4.7,4.7,4.8,5.2
P2573,1,7.2,3.7,6.6,5.0,5.4
P2573,2,5.9,3.7,7.1,5.9,7.4
P2573,3,7.9,1.6,5.7,4.3,5.1
P2573,4,6.5,3.3,6.9,5.8,6.2
P2573,5,7.1,3.6,4.3,5.4,3.8
P2573,6,6.0,5.8,3.7,5.3,4.7
P2573,7,6.1,5.3,2.0,8.2,3.8
P2573,8,6.7,5.2,6.1,5.9,6.8
P2573,9,6.8,2.7,5.6,4.2,4.9
P2573,10,6.6,2.7,2.7,5.4,3.2
P2573,11,6.3,3.3,4.1,7.2,4.7
P2573,12,7.2,3.8,2.6,5.1,2.6
P2574,1,7.5,4.2,6.3,5.4,5.1
P2574,2,6.9,4.6,6.8,4.4,6.3
P2574,3,6.7,3.5,3.2,7.0,2.1
P2574,4,6.3,5.2,7.3,5.1,6.6
P2574,5,7.1,4.0,6.8,4.5,4.5
P2574,6,6.1,5.8,6.9,5.7,5.8
P2574,7,6.4,6.3,4.7,6.9,3.8
P2574,8,6.4,5.3,6.3,5.8,4.9
P2574,9,7.1,3.2,6.6,2.8,6.1
P2574,10,6.9,6.8,4.1,6.1,4.6
P2574,11,7.1,4.0,6.6,5.9,5.8
P2574,12,8.3,3.8,4.5,4.8,5.0
P2575,1,6.3,3.6,2.6,8.7,2.4
P2575,2,6.9,3.5,4.3,6.8,4.0
P2575,3,6.5,3.3,1.1,7.6,2.1
P2575,4,6.9,3.3,3.0,5.0,2.0
P2575,5,6.9,5.7,1.1,8.2,3.3
P2575,6,7.0,3.4,5.8,6.1,5.2
P2575,7,6.3,2.4,4.2,7.9,3.3
P2575,8,5.3,3.3,3.3,7.2,3.5
P2575,9,7.6,3.7,3.7,6.4,3.0
P2575,10,6.7,2.0,2.8,8.0,2.8
P2575,11,6.6,3.2,3.2,5.8,3.0
P2575,12,6.8,2.6,2.7,7.7,2.3
P2576,1,8.6,3.9,5.1,4.0,4.8
P2576,2,7.5,2.4,6.7,4.8,5.3
P2576,3,5.6,7.6,2.4,7.2,4.5
P2576,4,8.8,3.4,4.1,7.0,3.3
P2576,5,7.4,3.9,5.7,7.2,5.2
P2576,6,8.0,3.5,5.1,6.3,3.8
P2576,7,8.9,3.3,3.8,6.0,3.8
P2576,8,5.9,5.9,3.7,4.2,4.8
P2576,9,7.5,4.2,5.6,4.6,5.7
P2576,10,8.2,3.3,5.4,5.8,5.8
P2576,11,6.2,6.9,5.1,6.3,5.1
P2576,12,7.3,4.3,4.9,6.7,4.6
P2577,1,7.3,5.4,5.8,5.3,4.5
P2577,2,5.2,5.5,6.6,3.9,7.2
P2577,3,8.3,3.0,8.2,4.4,7.0
P2577,4,7.3,3.9,4.6,5.2,5.7
P2577,5,6.8,6.4,4.9,7.9,5.6
P2577,6,6.0,7.2,7.8,5.5,7.2
P2577,7,6.4,6.3,5.0,6.3,5.8
P2577,8,7.2,5.5,5.4,5.2,6.4
P2577,9,8.6,2.5,7.8,5.3,6.3
P2577,10,7.1,4.3,5.8,4.6,5.8
P2577,11,6.4,5.5,6.9,6.5,7.0
P2577,12,6.2,8.7,5.4,6.2,5.5
P2578,1,6.4,7.0,4.0,6.3,5.2
P2578,2,7.6,5.6,6.2,4.8,4.1
P2578,3,7.4,5.0,7.6,5.4,6.5
P2578,4,7.5,7.0,9.9,5.0,9.6
P2578,5,6.5,8.6,7.3,5.4,7.9
P2578,6,7.5,6.8,7.3,4.5,7.3
P2578,7,6.9,6.5,6.7,5.7,6.0
P2578,8,6.7,8.1,10.0,4.8,8.8
P2578,9,7.6,6.0,7.4,5.1,6.1
P2578,10,7.3,6.8,7.5,4.0,7.2
P2578,11,6.7,5.5,7.0,5.4,6.2
P2578,12,6.8,5.2,7.0,5.7,7.4
P2579,1,7.0,1.4,3.0,6.1,2.6
P2579,2,7.3,1.4,1.0,8.5,1.9
P2579,3,7.1,1.0,3.8,4.8,1.2
P2579,4,7.7,1.7,3.4,6.2,2.1
P2579,5,6.9,2.0,1.0,7.3,1.5
P2579,6,6.4,2.8,1.5,7.9,2.4
P2579,7,6.1,4.0,1.0,7.7,2.6
P2579,8,8.0,1.4,3.6,7.5,2.4
P2579,9,8.0,1.0,1.1,6.5,2.2
P2579,10,8.1,1.4,1.0,7.4,1.0
P2579,11,7.7,1.0,1.0,8.2,1.7
P2579,12,7.9,1.0,2.4,5.9,2.9
P2580,1,7.5,2.2,2.4,6.9,3.7
P2580,2,6.9,3.1,3.3,6.8,1.5
P2580,3,7.3,3.7,3.9,7.0,2.0
P2580,4,7.1,1.6,2.6,8.1,2.0
P2580,5,7.0,3.3,3.6,6.3,3.5
P2580,6,6.8,3.4,4.0,5.0,4.1
P2580,7,6.6,3.9,1.9,7.1,3.0
P2580,8,7.2,2.7,5.4,5.5,5.1
P2580,9,6.6,4.3,5.9,5.9,4.4
P2580,10,6.3,2.6,1.8,6.3,2.8
P2580,11,7.6,2.7,3.5,7.1,2.3
P2580,12,8.5,1.3,1.2,6.8,1.0
P2581,1,8.0,3.0,4.7,8.1,4.8
P2581,2,8.0,4.3,5.3,6.0,3.4
P2581,3,7.0,4.1,4.5,6.1,4.1
P2581,4,6.9,3.3,6.1,6.6,5.0
P2581,5,6.9,4.2,4.7,5.7,4.0
P2581,6,7.0,5.1,5.3,4.4,5.6
P2581,7,6.6,4.1,2.0,9.1,3.4
P2581,8,6.1,6.5,5.1,6.1,5.8
P2581,9,7.2,3.3,2.4,7.6,3.2
P2581,10,8.2,4.7,3.6,5.5,5.2
P2581,11,7.2,4.9,4.6,5.4,3.9
P2581,12,8.2,3.7,5.9,5.8,4.8
P2582,1,8.7,5.0,10.0,4.6,7.2
P2582,2,7.0,6.4,6.0,5.0,6.0
P2582,3,8.0,5.6,6.4,5.4,6.2
P2582,4,7.1,4.8,8.7,3.9,6.9
P2582,5,7.2,4.0,5.6,6.8,5.2
P2582,6,7.8,4.3,7.5,4.2,7.1
P2582,7,6.4,6.9,6.4,6.2,7.0
P2582,8,4.7,8.6,6.5,5.4,6.3
P2582,9,8.0,5.7,7.1,5.8,7.2
P2582,10,6.6,6.5,6.1,7.6,6.2
P2582,11,7.9,5.3,6.7,6.8,6.9
P2582,12,5.3,9.1,7.4,4.5,8.2
P2583,1,7.1,6.5,6.4,4.7,6.8
P2583,2,6.1,8.5,5.1,5.9,7.0
P2583,3,8.0,3.0,9.1,2.7,6.3
P2583,4,8.2,6.2,7.5,4.5,8.5
P2583,5,7.0,7.0,4.8,5.8,5.6
P2583,6,7.8,4.5,7.4,6.1,7.5
P2583,7,8.8,3.7,7.7,4.9,5.5
P2583,8,6.2,6.3,4.7,6.0,4.1
P2583,9,6.8,6.6,8.3,4.2,7.7
P2583,10,6.9,7.1,9.4,3.3,8.9
P2583,11,7.8,6.2,5.7,5.2,5.3
P2583,12,7.8,6.5,6.7,4.3,5.9
P2584,1,6.6,4.7,5.8,5.3,4.4
P2584,2,7.9,4.3,7.1,3.0,5.1
P2584,3,8.5,2.1,5.5,5.0,4.4
P2584,4,7.9,3.9,4.5,5.5,4.0
P2584,5,6.0,5.8,3.8,6.4,4.4
P2584,6,7.8,5.7,4.3,7.8,5.2
P2584,7,7.1,5.3,4.0,6.9,5.1
P2584,8,7.3,6.2,7.3,4.9,7.6
P2584,9,6.3,4.0,6.9,4.3,5.0
P2584,10,8.2,5.4,6.9,6.5,5.1
P2584,11,6.4,4.4,6.1,5.0,5.8
P2584,12,7.5,5.0,5.7,6.2,5.3
P2585,1,7.3,3.5,1.0,8.1,1.0
P2585,2,6.4,2.5,3.3,7.4,2.9
P2585,3,6.8,4.0,2.1,3.5,1.3
P2585,4,7.5,3.0,4.4,6.0,4.6
P2585,5,8.4,1.0,4.1,5.7,4.5
P2585,6,6.7,2.5,2.2,7.0,2.2
P2585,7,7.5,3.3,6.1,4.5,5.0
P2585,8,6.1,4.9,8.4,6.3,7.9
P2585,9,7.2,3.1,2.3,7.6,2.3
P2585,10,6.9,2.1,4.2,7.3,4.6
P2585,11,6.6,1.9,2.5,6.0,2.5
P2585,12,6.5,3.1,2.6,6.2,1.6
P2586,1,6.5,6.5,6.8,5.4,7.1
P2586,2,7.1,5.4,5.6,6.6,6.5
P2586,3,5.3,8.2,5.2,5.8,6.5
P2586,4,6.3,6.4,5.9,6.7,6.6
P2586,5,7.7,4.1,6.4,3.3,5.0
P2586,6,6.8,5.7,4.3,6.0,4.8
P2586,7,6.8,6.0,6.6,4.0,8.5
P2586,8,6.3,6.8,7.1,4.0,7.4
P2586,9,7.9,6.4,4.0,6.4,5.8
P2586,10,7.5,4.6,8.3,4.1,5.6
P2586,11,6.9,5.2,5.6,5.3,5.8
P2586,12,8.5,2.5,8.4,5.3,5.6
P2587,1,7.1,4.4,5.8,5.8,5.1
P2587,2,7.0,3.9,4.7,5.9,4.4
P2587,3,7.0,3.1,4.4,6.3,3.9
P2587,4,6.0,5.3,4.7,7.5,6.1
P2587,5,7.7,1.9,6.2,5.1,6.0
P2587,6,6.9,4.2,3.7,6.2,4.1
P2587,7,7.2,4.3,3.0,4.8,3.9
P2587,8,8.2,2.6,5.5,4.9,3.6
P2587,9,7.9,2.1,5.8,5.3,5.2
P2587,10,7.0,2.8,5.8,5.0,2.7
P2587,11,6.8,4.5,4.7,6.4,5.1
P2587,12,7.6,1.4,4.6,5.0,2.5
P2588,1,7.0,5.6,6.3,3.8,5.3
P2588,2,7.4,2.6,7.6,5.2,6.3
P2588,3,7.1,4.6,3.5,8.2,4.4
P2588,4,7.2,3.5,7.3,5.4,7.0
P2588,5,6.1,5.2,3.0,5.3,4.2
P2588,6,7.0,4.2,5.8,2.1,4.9
P2588,7,5.8,5.2,3.7,6.3,5.0
P2588,8,6.8,3.8,6.2,3.3,5.6
P2588,9,6.2,4.6,4.7,6.1,4.4
P2588,10,6.7,1.5,3.3,7.8,1.9
P2588,11,6.1,5.5,2.1,7.6,3.0
P2588,12,7.1,4.6,5.1,5.0,3.0
P2589,1,8.3,3.4,6.4,2.7,5.5
P2589,2,6.6,5.4,4.3,5.5,3.6
P2589,3,7.3,4.1,4.5,5.7,4.7
P2589,4,7.7,3.8,7.9,5.1,6.4
P2589,5,5.4,7.7,3.7,6.8,5.8
P2589,6,7.0,6.1,5.5,3.2,5.0
P2589,7,7.3,4.4,7.9,4.8,6.0
P2589,8,6.8,5.6,4.3,8.0,4.4
P2589,9,7.7,3.7,4.1,5.2,4.2
P2589,10,6.5,4.5,6.6,4.0,5.6
P2589,11,6.3,5.4,4.1,6.3,6.2
P2589,12,5.9,5.4,4.0,5.8,3.2
P2590,1,6.9,3.7,5.9,7.0,4.5
P2590,2,8.0,1.0,6.4,6.0,4.5
P2590,3,7.0,3.1,1.0,8.8,1.4
P2590,4,6.7,3.1,3.8,6.8,2.6
P2590,5,8.8,1.4,5.1,7.2,3.6
P2590,6,6.5,3.1,3.2,7.1,3.0
P2590,7,7.4,2.5,2.4,7.8,3.0
P2590,8,6.9,6.2,4.2,4.9,4.8
P2590,9,7.2,2.9,4.9,4.5,3.2
P2590,10,5.8,5.2,5.1,6.2,3.6
P2590,11,7.4,3.3,3.6,6.1,3.4
P2590,12,7.2,2.8,5.1,4.8,4.8
P2591,1,6.4,3.9,5.7,5.3,3.6
P2591,2,7.0,3.6,5.0,5.1,3.0
P2591,3,6.2,4.8,3.2,6.4,3.4
P2591,4,6.5,3.3,2.7,7.6,1.6
P2591,5,6.5,3.4,2.3,6.6,3.0
P2591,6,6.6,6.4,4.4,7.2,5.3
P2591,7,6.3,5.7,7.0,7.6,6.5
P2591,8,6.5,4.6,4.0,5.6,4.3
P2591,9,6.1,5.5,4.1,8.2,4.5
P2591,10,7.8,3.2,2.6,4.2,5.0
P2591,11,7.2,4.0,1.0,8.3,2.9
P2591,12,8.5,1.9,3.3,6.6,3.1
P2592,1,6.9,2.6,4.2,6.9,3.8
P2592,2,6.8,1.2,2.6,8.5,2.3
P2592,3,5.7,4.2,2.4,7.7,2.6
P2592,4,7.6,1.0,2.2,6.3,1.4
P2592,5,7.2,1.5,2.5,5.1,3.9
P2592,6,5.6,3.4,4.7,4.9,4.2
P2592,7,5.9,2.8,1.7,8.0,1.6
P2592,8,7.8,1.6,3.4,6.0,1.5
P2592,9,6.4,1.0,1.5,6.3,1.0
P2592,10,7.2,3.4,2.8,6.9,2.5
P2592,11,7.4,2.4,1.0,6.8,1.0
P2592,12,6.9,1.9,1.9,6.4,2.0
P2593,1,7.0,4.4,5.9,4.5,6.7
P2593,2,7.2,5.2,3.4,6.1,3.0
P2593,3,8.2,2.3,5.6,5.5,3.5
P2593,4,5.7,4.1,7.1,4.5,5.8
P2593,5,7.3,5.9,4.8,8.2,6.6
P2593,6,7.0,5.4,4.6,4.8,5.0
P2593,7,5.4,8.5,2.2,6.2,3.2
P2593,8,6.8,3.7,2.3,6.6,3.4
P2593,9,7.6,3.7,4.9,5.3,4.2
P2593,10,7.4,4.8,5.6,5.6,6.8
P2593,11,7.4,5.3,6.3,4.8,5.7
P2593,12,7.4,4.9,7.6,4.8,6.9
P2594,1,8.0,2.9,3.8,4.2,3.1
P2594,2,7.2,4.1,3.9,5.6,3.7
P2594,3,6.9,4.5,5.7,1.8,5.9
P2594,4,6.9,5.8,6.2,4.5,6.2
P2594,5,7.6,5.8,6.7,4.6,7.6
P2594,6,6.7,5.6,5.8,4.5,4.7
P2594,7,7.3,3.5,5.0,5.2,5.7
P2594,8,6.9,5.8,6.3,6.1,5.0
P2594,9,7.1,5.1,5.0,5.3,5.5
P2594,10,7.9,2.6,4.7,6.1,3.8
P2594,11,7.2,6.0,5.5,6.2,5.3
P2594,12,6.7,4.8,6.6,6.0,4.1
P2595,1,6.6,7.5,6.7,4.7,7.6
P2595,2,8.0,6.0,6.2,4.7,5.4
P2595,3,8.0,4.6,9.4,6.0,9.3
P2595,4,6.2,5.7,6.5,3.9,6.7
P2595,5,7.0,4.2,7.0,4.7,5.7
P2595,6,7.1,4.7,6.9,6.6,6.5
P2595,7,6.4,5.9,8.7,2.2,7.6
P2595,8,7.2,6.4,8.1,3.1,7.5
P2595,9,6.9,4.7,6.2,5.6,6.1
P2595,10,6.8,6.1,3.9,6.5,3.5
P2595,11,5.5,6.9,8.4,5.1,8.5
P2595,12,7.0,5.7,6.4,3.8,6.2
P2596,1,6.6,4.1,3.6,6.8,4.3
P2596,2,7.4,5.0,4.7,3.9,6.2
P2596,3,7.4,6.2,6.3,5.1,7.5
P2596,4,7.2,2.0,3.4,4.5,3.3
P2596,5,7.1,4.1,4.4,7.7,4.6
P2596,6,7.1,1.8,3.2,7.0,1.7
P2596,7,7.0,1.7,3.5,7.3,4.4
P2596,8,7.2,3.7,3.8,6.1,3.3
P2596,9,7.2,3.8,5.8,6.1,5.1
P2596,10,5.7,4.8,2.0,7.7,4.2
P2596,11,6.8,2.8,2.3,6.9,3.3
P2596,12,5.0,6.2,5.7,5.6,5.9
P2597,1,5.6,6.6,5.5,3.8,4.3
P2597,2,7.9,5.4,7.0,5.4,5.2
P2597,3,7.0,6.4,5.7,6.1,6.2
P2597,4,7.5,6.8,8.5,4.6,8.2
P2597,5,8.7,3.6,6.9,4.6,7.0
P2597,6,5.7,7.8,9.7,3.2,9.1
P2597,7,7.7,4.0,7.5,6.4,7.7
P2597,8,6.6,5.2,5.5,5.0,5.2
P2597,9,5.9,6.5,6.3,5.5,5.2
P2597,10,6.2,7.0,5.3,5.0,5.1
P2597,11,5.8,6.1,6.6,4.5,6.0
P2597,12,6.1,7.2,4.6,6.3,5.4
P2598,1,6.7,5.8,4.1,6.7,5.3
P2598,2,7.5,4.2,5.7,7.2,4.2
P2598,3,6.1,6.4,7.0,5.6,7.8
P2598,4,6.4,6.3,4.2,6.0,6.0
P2598,5,7.0,5.8,5.1,6.3,5.5
P2598,6,7.0,5.4,7.7,4.3,7.7
P2598,7,6.4,2.8,7.0,2.4,5.3
P2598,8,7.8,4.9,7.8,3.3,7.0
P2598,9,7.1,5.0,5.9,4.2,6.2
P2598,10,7.8,5.1,7.4,4.0,6.5
P2598,11,7.6,5.9,7.6,5.0,6.1
P2598,12,7.6,5.6,4.5,5.9,4.8
P2599,1,7.3,3.9,4.3,6.9,4.3
P2599,2,6.2,4.5,6.0,5.6,5.9
P2599,3,8.3,1.4,6.8,4.5,4.1
P2599,4,7.3,2.3,3.0,7.2,2.9
P2599,5,8.0,1.7,4.0,7.4,2.7
P2599,6,7.4,4.2,1.3,8.2,2.7
P2599,7,6.7,4.4,3.1,4.7,2.8
P2599,8,8.7,2.1,4.5,7.5,2.8
P2599,9,6.7,4.3,2.8,6.8,2.4
P2599,10,5.6,5.5,5.8,6.9,5.8
P2599,11,7.0,2.3,5.7,4.9,4.0
P2599,12,5.9,4.3,2.3,8.5,2.1
P2600,1,6.8,5.2,3.8,5.1,3.4
P2600,2,7.2,3.5,8.0,4.7,6.1
P2600,3,7.3,6.2,7.3,5.1,7.3
P2600,4,6.4,6.6,7.1,4.3,6.2
P2600,5,6.1,6.6,7.7,4.8,5.8
P2600,6,7.5,5.0,6.1,5.9,5.7
P2600,7,5.9,7.8,6.0,5.9,7.9
P2600,8,5.7,7.3,5.0,4.9,4.6
P2600,9,5.8,8.0,6.4,6.0,5.3
P2600,10,6.8,6.3,3.2,7.2,3.9
P2600,11,6.9,6.3,10.0,5.0,8.4
P2600,12,7.5,7.8,5.5,6.0,5.8
P2601,1,7.3,5.9,4.6,6.8,4.3
P2601,2,7.5,4.2,5.2,6.3,5.0
P2601,3,6.8,8.0,4.4,4.3,6.9
P2601,4,8.3,4.6,7.5,4.1,5.3
P2601,5,7.8,3.8,8.4,3.7,5.9
P2601,6,6.8,6.1,4.4,6.0,6.6
P2601,7,7.0,5.4,6.3,4.9,5.5
P2601,8,7.2,5.4,5.2,5.8,5.1
P2601,9,7.0,6.1,3.6,5.7,4.0
P2601,10,7.2,4.2,6.1,4.1,6.8
P2601,11,7.0,7.5,4.0,6.8,5.0
P2601,12,5.9,8.6,4.7,6.0,4.2
P2602,1,7.1,5.3,7.3,4.9,6.3
P2602,2,7.7,4.1,6.8,5.3,5.5
P2602,3,7.2,6.3,6.6,5.2,6.8
P2602,4,6.9,6.3,8.7,3.9,7.4
P2602,5,6.0,6.1,8.3,4.0,8.7
P2602,6,7.1,5.3,5.8,6.5,6.2
P2602,7,7.9,5.5,6.3,6.1,5.6
P2602,8,8.3,4.1,4.6,4.0,3.8
P2602,9,6.7,5.7,7.2,2.6,5.7
P2602,10,7.1,5.5,5.4,4.3,3.2
P2602,11,6.1,5.9,6.2,5.2,6.3
P2602,12,7.4,5.6,5.8,5.4,6.5
P2603,1,6.5,5.8,6.9,4.1,7.6
P2603,2,7.6,5.6,7.3,4.0,6.7
P2603,3,6.1,5.9,8.0,6.0,6.7
P2603,4,6.7,6.1,5.3,6.0,5.7
P2603,5,7.6,4.7,7.3,5.3,5.2
P2603,6,7.4,7.3,7.8,4.0,9.1
P2603,7,6.9,6.3,8.8,3.5,6.9
P2603,8,6.5,6.4,5.9,6.9,5.7
P2603,9,7.2,5.0,5.9,6.5,4.6
P2603,10,5.5,8.8,6.0,6.3,7.1
P2603,11,7.1,6.3,7.4,5.0,7.6
